place_id,name,description,is_spending_on_ads,reviews,website,owner_name,owner_profile_link,featured_image,main_category,categories,rating,workday_timing,closed_on,phone,address,review_keywords,link
ChIJKycDj2Ol9YgRBEFOa2P4NK8,Detailed Roofing and Construction,,False,36,http://www.detailedroofer.com/,Detailed Roofing and Construction (Owner),https://www.google.com/maps/contrib/101688880579255210729,https://lh5.googleusercontent.com/p/AF1QipMnYkRMtzvfjN2e5oyxRPSai3OX0N-DJCRmVVWf=w426-h240-k-no,Roofing contractor,"Roofing contractor, Building restoration service, Door supplier, Roofing supply store, Water damage restoration service, Window installation service",4.5,7:30 AM-4:30 PM,,(678) 254-0978,"Detailed Roofing and Construction, 1285 Turner Rd SW, Lilburn, GA 30047","job, insurance",https://www.google.com/maps/place/Detailed+Roofing+and+Construction/data=!4m7!3m6!1s0x88f5a5638f03272b:0xaf34f8636b4e4104!8m2!3d33.8406114!4d-84.1295217!16s%2Fg%2F11ckr8fm1k!19sChIJKycDj2Ol9YgRBEFOa2P4NK8?authuser=0&hl=en&rclk=1
ChIJV03RPA4F9YgR8uSxTsu6fm8,Dr. Roof,,False,34,http://drroof.com/%3F%3DGMB,Dr. Roof (Owner),,https://lh5.googleusercontent.com/p/AF1QipM3IDoBBFszdHPAj89oIFNW02tz0Eb1BN0YpIFg=w408-h544-k-no,Roofing contractor,Roofing contractor,4.2,7 AM-7 PM,"Saturday, Sunday",(770) 450-8843,"Dr. Roof, 1180 W Peachtree St NW, Atlanta, GA 30309","leaking, team, quality, priced",https://www.google.com/maps/place/Dr.+Roof/data=!4m7!3m6!1s0x88f5050e3cd14d57:0x6f7ebacb4eb1e4f2!8m2!3d33.7870228!4d-84.3881651!16s%2Fg%2F11r2hndkvy!19sChIJV03RPA4F9YgR8uSxTsu6fm8?authuser=0&hl=en&rclk=1
ChIJN0heIG0X9YgRpIS6GQrQfn4,Pro South Roofing,,False,33,http://www.prosouthroofing.com/,Pro South Roofing (Owner),https://www.google.com/maps/contrib/109662395099843500671,https://lh5.googleusercontent.com/p/AF1QipOT7KmmedtdS0k0dLTGlNBc-HUmYjgbJvbiuQw=w408-h306-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,8 AM-6 PM,,(678) 360-3614,,"price, job, insurance",https://www.google.com/maps/place/Pro+South+Roofing/data=!4m7!3m6!1s0x88f5176d205e4837:0x7e7ed00a19ba84a4!8m2!3d33.9575506!4d-84.3249085!16s%2Fg%2F1hc7qt52j!19sChIJN0heIG0X9YgRpIS6GQrQfn4?authuser=0&hl=en&rclk=1
ChIJa6ul54mk9YgR8XEvPEL7LaE,Atlanta Roofing,,False,32,https://atlantaroofing.com/,Atlanta Roofing (Owner),https://www.google.com/maps/contrib/102090877060827848623,https://lh5.googleusercontent.com/p/AF1QipNEr43Lp_1PLt-SFG2eVL3KClt-IlfYljEvzcJ-=w408-h306-k-no,Roofing contractor,"Roofing contractor, Concrete contractor, Deck builder, Service establishment, Gutter cleaning service, Painting, Siding contractor",4.9,Open 24 hours,,(770) 256-3444,,"team, job, quality, attention, work",https://www.google.com/maps/place/Atlanta+Roofing/data=!4m7!3m6!1s0x88f5a489e7a5ab6b:0xa12dfb423c2f71f1!8m2!3d33.8347805!4d-84.2938475!16s%2Fg%2F1thr8014!19sChIJa6ul54mk9YgR8XEvPEL7LaE?authuser=0&hl=en&rclk=1
ChIJQddyp4ip9YgRVcBYWiDNRas,DeKalb Roofing Company,,False,32,http://www.dekalbroofingcompanyinc.com/,DeKalb Roofing Company (Owner),https://www.google.com/maps/contrib/110544816414433337871,https://lh5.googleusercontent.com/p/AF1QipPG5Pwzs0DdlueEG7M-kxfBTyY7EnhcWK3bfAMH=w408-h306-k-no,Roofing contractor,Roofing contractor,4,7 AM-4 PM,"Saturday, Sunday",(404) 288-5728,"DeKalb Roofing Company, 3653 Redwing Cir, Decatur, GA 30032","gutters, job, estimate, home, pricing, information",https://www.google.com/maps/place/DeKalb+Roofing+Company/data=!4m7!3m6!1s0x88f5a988a772d741:0xab45cd205a58c055!8m2!3d33.7551813!4d-84.2376531!16s%2Fg%2F1vcl4lzw!19sChIJQddyp4ip9YgRVcBYWiDNRas?authuser=0&hl=en&rclk=1
ChIJzaybQio0yQARiCj311PulNU,"LPZ ROOFING, LLC",,False,29,http://www.lopezroofing.net/,"LPZ ROOFING, LLC (Owner)",https://www.google.com/maps/contrib/114542100855938395816,https://lh5.googleusercontent.com/p/AF1QipPo-ipSJX1Z_FO2rPDRCE4QdSx5x_HyqYfoPzEU=w426-h240-k-no,Roofing contractor,"Roofing contractor, Service establishment",4.7,7 AM-6 PM,Sunday,(770) 934-2877,,"price, trash, gutters","https://www.google.com/maps/place/LPZ+ROOFING,+LLC/data=!4m7!3m6!1s0xc9342a429baccd:0xd594ee53d7f72888!8m2!3d33.731282!4d-84.3278884!16s%2Fg%2F11sqkjq3m_!19sChIJzaybQio0yQARiCj311PulNU?authuser=0&hl=en&rclk=1"
ChIJIyJLMv6j9YgRJViWlxJER1g,"D & G Roofing and Painting - Residential Roofing Norcross GA, Roof Repair, Roof Installation",,False,26,https://dgroofingandpainting.com/,"D & G Roofing and Painting - Residential Roofing Norcross GA, Roof Repair, Roof Installation (Owner)",https://www.google.com/maps/contrib/114639355339867693746,https://lh5.googleusercontent.com/p/AF1QipOKeC3LVVcbtRWnd38BC3c2ooQ7SzD0EhYL6YsJ=w493-h240-k-no,Roofing contractor,"Roofing contractor, Painting, Repair service, Siding contractor",5,8 AM-7 PM,Sunday,(678) 693-1214,"D & G Roofing and Painting - Residential Roofing Norcross GA, Roof Repair, Roof Installation, 1155 Samuel Dr, Norcross, GA 30093","team, price, quote, job, painted, siding","https://www.google.com/maps/place/D+%26+G+Roofing+and+Painting+-+Residential+Roofing+Norcross+GA,+Roof+Repair,+Roof+Installation/data=!4m7!3m6!1s0x88f5a3fe324b2223:0x5847441297965825!8m2!3d33.9437617!4d-84.1846368!16s%2Fg%2F11fn42kptl!19sChIJIyJLMv6j9YgRJViWlxJER1g?authuser=0&hl=en&rclk=1"
ChIJM--2MxkE9YgRyDKbcmB4-u0,LB Roofing,,False,25,https://lbroof.com/,LB Roofing (Owner),,https://lh5.googleusercontent.com/p/AF1QipPujVIDa00p1wTRBrLA7ZXHSGIz7KMC12mYNeXT=w458-h240-k-no,Roofing contractor,Roofing contractor,4.4,8 AM-6 PM,Sunday,(404) 875-6222,"LB Roofing, 701 Highland Ave NE, Atlanta, GA 30312","job, team, price, communication, property, insurance, quality",https://www.google.com/maps/place/LB+Roofing/data=!4m7!3m6!1s0x88f5041933b6ef33:0xedfa7860729b32c8!8m2!3d33.760912!4d-84.3646466!16s%2Fg%2F1w1130dr!19sChIJM--2MxkE9YgRyDKbcmB4-u0?authuser=0&hl=en&rclk=1
ChIJ158Gp9cE9YgRpjU47nyFpRU,Innovative Roofing Group,,False,25,https://innovativeroofing.net/?utm_campaign=gmb,Innovative Roofing Group (Owner),https://www.google.com/maps/contrib/114882958749214083353,https://lh5.googleusercontent.com/p/AF1QipP5yQPjwTFIE3fckFSBmx3j14mgH5W39DKzTpTQ=w426-h240-k-no,Roofing contractor,Roofing contractor,3.9,7 AM-5 PM,"Saturday, Sunday",(470) 288-0841,"Innovative Roofing Group, 1149 Logan Cir NW, Atlanta, GA 30318",,https://www.google.com/maps/place/Innovative+Roofing+Group/data=!4m7!3m6!1s0x88f504d7a7069fd7:0x15a5857cee3835a6!8m2!3d33.8063702!4d-84.4323369!16s%2Fg%2F1tggpgqz!19sChIJ158Gp9cE9YgRpjU47nyFpRU?authuser=0&hl=en&rclk=1
ChIJJX7-iFkW9YgRL1NJgcyNPws,Marietta Roofing Company,,False,23,http://www.mariettaroofingcompany.com/,Marietta Roofing Company (Owner),https://www.google.com/maps/contrib/101106123762993183111,https://lh5.googleusercontent.com/p/AF1QipOPqLmlviUUvR-1YaAHw0_WuQ6KbhZouTsaqcWY=w408-h306-k-no,Roofing contractor,"Roofing contractor, Service establishment",4.8,8 AM-5 PM,"Saturday, Sunday",(678) 427-1628,,"home, price, job, work, rain",https://www.google.com/maps/place/Marietta+Roofing+Company/data=!4m7!3m6!1s0x88f5165988fe7e25:0xb3f8dcc8149532f!8m2!3d33.8826564!4d-84.669913!16s%2Fg%2F11ckwypmj3!19sChIJJX7-iFkW9YgRL1NJgcyNPws?authuser=0&hl=en&rclk=1
ChIJ_3kazXyp9YgRL9FFcVjPKQo,"GR Roofing Atlanta, LLC",,False,23,http://www.grroofingatlanta.com/,"GR Roofing Atlanta, LLC (Owner)",https://www.google.com/maps/contrib/103988515800556916715,https://lh5.googleusercontent.com/p/AF1QipPEk9kYZk27MlO-q-PnRN1RgwirHXZtjDf6-f72=w426-h240-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,7 AM-8 PM,,(678) 237-5675,,"price, team, cleaned, insurance","https://www.google.com/maps/place/GR+Roofing+Atlanta,+LLC/data=!4m7!3m6!1s0x88f5a97ccd1a79ff:0xa29cf587145d12f!8m2!3d33.831351!4d-84.2655975!16s%2Fg%2F11mhnd4_kt!19sChIJ_3kazXyp9YgRL9FFcVjPKQo?authuser=0&hl=en&rclk=1"
ChIJM-S2GvbX9IgR38G57PsXxAs,Douglas County Roofing Douglasville Ga,,False,23,https://www.docoroofing.com/,Douglas County Roofing Douglasville Ga (Owner),https://www.google.com/maps/contrib/102525190564253093123,https://lh5.googleusercontent.com/p/AF1QipNTCdJ3kQSzS_djEqXhWLL9bV14UqCZ7Bw2GCE2=w408-h271-k-no,Roofing contractor,"Roofing contractor, Contractor",5,8 AM-6 PM,Sunday,(678) 672-6692,"Douglas County Roofing Douglasville Ga, 8460 Courthouse Square E #204B, Douglasville, GA 30134","expertise, project, team, roof repair",https://www.google.com/maps/place/Douglas+County+Roofing+Douglasville+Ga/data=!4m7!3m6!1s0x88f4d7f61ab6e433:0xbc417fbecb9c1df!8m2!3d33.750135!4d-84.7497376!16s%2Fg%2F11q2pq2bbp!19sChIJM-S2GvbX9IgR38G57PsXxAs?authuser=0&hl=en&rclk=1
ChIJSW3i3lQ79YgRci1ymZMI6a0,Elevated Roofing Concepts,,False,22,http://roofingerc.com/,Elevated Roofing Concepts (Owner),https://www.google.com/maps/contrib/110624761354082410171,https://lh5.googleusercontent.com/p/AF1QipPDusMOujn1_s1zq20pdwVNVKyLvhIH2P4LxQvf=w408-h306-k-no,Roofing contractor,Roofing contractor,4.6,Open 24 hours,,(770) 988-4603,"Elevated Roofing Concepts, 800 Battery Ave SE Suite 100, Atlanta, GA 30339","insurance, roof, gutters, team",https://www.google.com/maps/place/Elevated+Roofing+Concepts/data=!4m7!3m6!1s0x88f53b54dee26d49:0xade9089399722d72!8m2!3d33.8904385!4d-84.4698483!16s%2Fg%2F11f648s7xz!19sChIJSW3i3lQ79YgRci1ymZMI6a0?authuser=0&hl=en&rclk=1
ChIJS3ow8dj9oCERMCLO9T9uPdE,The New Roof,,False,22,https://thenewroof.com/,The New Roof (Owner),https://www.google.com/maps/contrib/107836910868833928518,https://lh5.googleusercontent.com/p/AF1QipN9Pk4BW1c1PyItgN5hOSSq0EMlfMGa0m9733dT=w426-h240-k-no,Roofing contractor,"Roofing contractor, Contractor, Dry wall contractor, Gutter cleaning service, Handyman/Handywoman/Handyperson, Painting, Repair service, Roofing supply store, Siding contractor, Window installation service",5,Open 24 hours,,(470) 444-1018,"The New Roof, 800 Battery Ave SE Suite 100-2008, Atlanta, GA 30339",crew,https://www.google.com/maps/place/The+New+Roof/data=!4m7!3m6!1s0x21a0fdd8f1307a4b:0xd13d6e3ff5ce2230!8m2!3d33.8907095!4d-84.469508!16s%2Fg%2F11rv0n_0nk!19sChIJS3ow8dj9oCERMCLO9T9uPdE?authuser=0&hl=en&rclk=1
ChIJoQeKsQgV9YgRsuxPX2bPEmQ,Mighty Dog Roofing of Northwest Atlanta,,False,22,https://www.mightydogroofing.com/marietta-ga%3Ffrlocid%3Dmdr-127%26utm_source%3Dgbp%26utm_medium%3Dorganic%2Bsearch,Mighty Dog Roofing of Northwest Atlanta (Owner),https://www.google.com/maps/contrib/118061730304364640184,https://lh5.googleusercontent.com/p/AF1QipNlaghHk71D_IS7wqLt-wRy34b6mWNZK9bhWgCc=w426-h240-k-no,Roofing contractor,"Roofing contractor, Gutter cleaning service, Siding contractor, Window supplier",5,8 AM-5 PM,Sunday,(770) 407-6611,"Mighty Dog Roofing of Northwest Atlanta, 531 Roselane St NW Suite 400-152, Marietta, GA 30060","communication, integrity",https://www.google.com/maps/place/Mighty+Dog+Roofing+of+Northwest+Atlanta/data=!4m7!3m6!1s0x88f51508b18a07a1:0x6412cf665f4fecb2!8m2!3d33.9648713!4d-84.5573521!16s%2Fg%2F11rxymqjll!19sChIJoQeKsQgV9YgRsuxPX2bPEmQ?authuser=0&hl=en&rclk=1
ChIJm601mckA9YgRS5jnkXTq0mU,Rapid Roofers,,False,21,http://rapidroofers.com/,Rapid Roofers (Owner),https://www.google.com/maps/contrib/110908392218605250504,https://lh5.googleusercontent.com/p/AF1QipPhfp2_BDr2uKaOdmV-KAyCvOKlS18S7eAH8T1y=w408-h306-k-no,Roofing contractor,Roofing contractor,4.6,Open 24 hours,Sunday,(770) 786-2056,"Rapid Roofers, 2858 Memorial Dr SE, Atlanta, GA 30317","price, job, insurance",https://www.google.com/maps/place/Rapid+Roofers/data=!4m7!3m6!1s0x88f500c99935ad9b:0x65d2ea7491e7984b!8m2!3d33.747436!4d-84.293366!16s%2Fg%2F11csb0kw83!19sChIJm601mckA9YgRS5jnkXTq0mU?authuser=0&hl=en&rclk=1
ChIJmUlZ_Ghz9YgR1Tw5sOfWH7U,"Atlanta Re-Roof Specialists, Inc.",,False,21,https://atlantareroof.com/%3Futm_source%3Dgmb%26utm_medium%3Dorganic%26utm_campaign%3Dgmb%26utm_content%3Dwebsite,"Atlanta Re-Roof Specialists, Inc. (Owner)",https://www.google.com/maps/contrib/110339576021819549782,https://lh5.googleusercontent.com/p/AF1QipOeyswAbf8osIyvj_RZTUa6vcxAEDVSHrkzgFdY=w1234-h240-k-no,Roofing contractor,Roofing contractor,4.4,8 AM-5 PM,"Saturday, Sunday",(770) 640-0009,"Atlanta Re-Roof Specialists, Inc., 190 W Crossville Rd, Roswell, GA 30075","team, price, skylights","https://www.google.com/maps/place/Atlanta+Re-Roof+Specialists,+Inc./data=!4m7!3m6!1s0x88f57368fc594999:0xb51fd6e7b0393cd5!8m2!3d34.049982!4d-84.3671904!16s%2Fg%2F1tff_bmw!19sChIJmUlZ_Ghz9YgR1Tw5sOfWH7U?authuser=0&hl=en&rclk=1"
ChIJfU2jMZzh9IgRukqAilGTzhg,"Finley's Roofing, Inc",,False,21,https://www.finleysroofing.com/,"Finley's Roofing, Inc (Owner)",https://www.google.com/maps/contrib/108392470041484896140,https://lh5.googleusercontent.com/p/AF1QipOPOH_0XVvfEq0a0nod00odw2rlIBDDC_S5c8Sq=w426-h240-k-no,Roofing contractor,"Roofing contractor, Service establishment",4.8,8 AM-7 PM,Saturday,(770) 262-7375,,"pleasure, crew, project, communication, quality","https://www.google.com/maps/place/Finley%27s+Roofing,+Inc/data=!4m7!3m6!1s0x88f4e19c31a34d7d:0x18ce93518a804aba!8m2!3d33.7626639!4d-84.332764!16s%2Fg%2F11fwbl25dy!19sChIJfU2jMZzh9IgRukqAilGTzhg?authuser=0&hl=en&rclk=1"
ChIJDRRvu-gF9YgRTgcesSjeZro,Pristine Roofing Experts,,False,20,https://pristine-roofing-experts.ueniweb.com/%3Futm_campaign%3Dgmb,Pristine Roofing Experts (Owner),https://www.google.com/maps/contrib/111930857315214169081,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BmNHfOQSIBOsgLsKDnXo3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=76.569595&pitch=0&thumbfov=100,Roofing contractor,Roofing contractor,5,Open 24 hours,,(470) 419-6164,"Pristine Roofing Experts, 483 Courtland St NE, Atlanta, GA 30308",price,https://www.google.com/maps/place/Pristine+Roofing+Experts/data=!4m7!3m6!1s0x88f505e8bb6f140d:0xba66de28b11e074e!8m2!3d33.76764!4d-84.383831!16s%2Fg%2F11qswgvr4c!19sChIJDRRvu-gF9YgRTgcesSjeZro?authuser=0&hl=en&rclk=1
ChIJIzLNF6ziUUcRdVA1pK6TSYE,Freedom Roofing Contractors,,False,20,http://www.freedomroofingcontractorsllc.com/,Freedom Roofing Contractors (Owner),https://www.google.com/maps/contrib/103694249261173369144,https://lh5.googleusercontent.com/p/AF1QipPowJfA3zJ4VNEBzk0qywMYVs4dnakzSvhDvzeS=w426-h240-k-no,Roofing contractor,"Roofing contractor, Service establishment, General contractor",5,Open 24 hours,Sunday,(404) 493-1041,,quality,https://www.google.com/maps/place/Freedom+Roofing+Contractors/data=!4m7!3m6!1s0x4751e2ac17cd3223:0x814993aea4355075!8m2!3d38.4368795!4d-19.0806405!16s%2Fg%2F11sn_5y_jl!19sChIJIzLNF6ziUUcRdVA1pK6TSYE?authuser=0&hl=en&rclk=1
ChIJE11NPllVmW0R_50az9pqVAA,Georgia Roofing and Restoration Services LLC,,False,19,http://garoofingrestoration.com/,Georgia Roofing and Restoration Services LLC (Owner),https://www.google.com/maps/contrib/103126074806904441361,https://lh5.googleusercontent.com/p/AF1QipOwuO--6_pBc5KszlqkLD70rebedA7KF6Yeqk5T=w408-h306-k-no,Roofing contractor,Roofing contractor,5,9 AM-6 PM,Sunday,(470) 580-2839,"Georgia Roofing and Restoration Services LLC, 5250 Redan Rd, Stone Mountain, GA 30088","team, insurance",https://www.google.com/maps/place/Georgia+Roofing+and+Restoration+Services+LLC/data=!4m7!3m6!1s0x6d9955593e4d5d13:0x546adacf1a9dff!8m2!3d33.7601674!4d-84.1776162!16s%2Fg%2F11tcxqj39p!19sChIJE11NPllVmW0R_50az9pqVAA?authuser=0&hl=en&rclk=1
ChIJSaMCizwD9YgRsDqI1ruiI0M,Atlanta Roof Solutions,,False,18,https://www.atlroofsolutions.com/,Atlanta Roof Solutions (Owner),https://www.google.com/maps/contrib/104418707052244882291,https://lh5.googleusercontent.com/p/AF1QipMhnjhESq3vD2PzsM8l11vULicA1ZPFRQR21q5B=w408-h306-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,6 AM-7 PM,Sunday,(404) 431-2422,,,https://www.google.com/maps/place/Atlanta+Roof+Solutions/data=!4m7!3m6!1s0x88f5033c8b02a349:0x4323a2bbd6883ab0!8m2!3d33.75691!4d-84.2923195!16s%2Fg%2F11h644z4j9!19sChIJSaMCizwD9YgRsDqI1ruiI0M?authuser=0&hl=en&rclk=1
ChIJtyyPKzRwfK8R07mhH_fTgs4,The Roofing Company,,False,18,https://theroofingcousa.com/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,The Roofing Company (Owner),https://www.google.com/maps/contrib/116262878557103000867,https://lh5.googleusercontent.com/p/AF1QipN50C4N7M7Z8bFRMmBCEu_Q3vKmmq-F9gbJU674=w408-h544-k-no,Roofing contractor,"Roofing contractor, Gutter cleaning service, Siding contractor",5,Open 24 hours,,(470) 664-2334,"The Roofing Company, 279 W Crogan St, Lawrenceville, GA 30046","insurance company, the future",https://www.google.com/maps/place/The+Roofing+Company/data=!4m7!3m6!1s0xaf7c70342b8f2cb7:0xce82d3f71fa1b9d3!8m2!3d33.9559545!4d-83.9907528!16s%2Fg%2F11kjql3yc4!19sChIJtyyPKzRwfK8R07mhH_fTgs4?authuser=0&hl=en&rclk=1
ChIJ9xuTqewR9YgRaFyqY8QLGb4,Southern Roofing and Renovations Atlanta,,False,17,https://www.weroofatlantaga.com/,Southern Roofing and Renovations Atlanta (Owner),https://www.google.com/maps/contrib/113308282270466436549,https://lh5.googleusercontent.com/p/AF1QipOHv4NsYtXAJZOC43pZ3RY_pEzwBiFhH0UgfQJe=w426-h240-k-no,Roofing contractor,"Roofing contractor, Building firm, Construction company, General contractor, Gutter cleaning service, Solar energy equipment supplier",4.5,8 AM-4 PM,"Saturday, Sunday",(678) 741-8927,"Southern Roofing and Renovations Atlanta, 1337 Capital Cir, Marietta, GA 30067",insurance,https://www.google.com/maps/place/Southern+Roofing+and+Renovations+Atlanta/data=!4m7!3m6!1s0x88f511eca9931bf7:0xbe190bc463aa5c68!8m2!3d33.9219935!4d-84.4869605!16s%2Fg%2F11pzfxpb8x!19sChIJ9xuTqewR9YgRaFyqY8QLGb4?authuser=0&hl=en&rclk=1
ChIJsz0Ah2UB9YgRgNfd6m3BZ4M,Roberts Roofing and Restoration,,False,17,https://robertsroofingatlanta.com/,Roberts Roofing and Restoration (Owner),https://www.google.com/maps/contrib/105007873756151693605,https://lh5.googleusercontent.com/p/AF1QipNxseBDZqKuR18kDoNX_-cImzQnCcZCQKC5piez=w408-h291-k-no,Roofing contractor,"Roofing contractor, Building restoration service",4.1,7:30 AM-5:30 PM,Sunday,(404) 378-9791,"Roberts Roofing and Restoration, Edgemore Dr SE, Atlanta, GA 30316","job, priced, quote, paint",https://www.google.com/maps/place/Roberts+Roofing+and+Restoration/data=!4m7!3m6!1s0x88f5016587003db3:0x8367c16deaddd780!8m2!3d33.7311253!4d-84.3417681!16s%2Fg%2F11c5x7b964!19sChIJsz0Ah2UB9YgRgNfd6m3BZ4M?authuser=0&hl=en&rclk=1
ChIJZY8Jx2wR9YgRBJu6AUAYw70,"Whitco Roofing, Inc.",,False,16,http://www.whitcoroofing.com/,"Whitco Roofing, Inc. (Owner)",https://www.google.com/maps/contrib/112927829985349780164,https://lh5.googleusercontent.com/p/AF1QipM69xRadYcYYMP9RDxUHXuZi99t-C3K6CgAmyE=w480-h240-k-no,Roofing contractor,"Roofing contractor, Gutter cleaning service, Sheet metal contractor",4.1,Open 24 hours,,(770) 644-0521,"Whitco Roofing, Inc., 218 Ottley Dr NE, Atlanta, GA 30324",,"https://www.google.com/maps/place/Whitco+Roofing,+Inc./data=!4m7!3m6!1s0x88f5116cc7098f65:0xbdc3184001ba9b04!8m2!3d33.8100697!4d-84.3803405!16s%2Fg%2F1tfjgcln!19sChIJZY8Jx2wR9YgRBJu6AUAYw70?authuser=0&hl=en&rclk=1"
ChIJn0FzNtp19YgRwDUe7n4IoXA,"Georgia Roofing & Repair, Inc.",,False,14,https://www.garoofingandrepair.com/,"Georgia Roofing & Repair, Inc. (Owner)",https://www.google.com/maps/contrib/114236885570496218783,https://lh5.googleusercontent.com/p/AF1QipM__M723Dx7ok_tfwA3YGU9tjB9X0QDPRLPWB1U=w531-h240-k-no,Roofing contractor,"Roofing contractor, Dry wall contractor, Gutter cleaning service, Home inspector, Pressure washing service, Repair service, Siding contractor",4.9,8 AM-5 PM,Sunday,(678) 639-7663,"Georgia Roofing & Repair, Inc., 4555 Mansell Rd Suite 301, Alpharetta, GA 30022",,"https://www.google.com/maps/place/Georgia+Roofing+%26+Repair,+Inc./data=!4m7!3m6!1s0x88f575da3673419f:0x70a1087eee1e35c0!8m2!3d34.0394852!4d-84.2880269!16s%2Fg%2F11h64w6fms!19sChIJn0FzNtp19YgRwDUe7n4IoXA?authuser=0&hl=en&rclk=1"
ChIJNR52lFSn9YgRuaarfF7kEW0,Reliable Roofing,,False,14,http://www.reliableroofing.biz/,Reliable Roofing (Owner),https://www.google.com/maps/contrib/111729258933237884894,https://lh5.googleusercontent.com/p/AF1QipPhaIH6QokP7tqW_XliJO-8XA78kWwXJ80FPGuz=w410-h240-k-no,Roofing contractor,Roofing contractor,4.4,7 AM-5 PM,"Saturday, Sunday",(770) 457-0000,"Reliable Roofing, 35 Technology Pkwy S Suite 333, Peachtree Corners, GA 30092",quality,https://www.google.com/maps/place/Reliable+Roofing/data=!4m7!3m6!1s0x88f5a75494761e35:0x6d11e45e7caba6b9!8m2!3d33.9600487!4d-84.2175587!16s%2Fg%2F1tgwbrmt!19sChIJNR52lFSn9YgRuaarfF7kEW0?authuser=0&hl=en&rclk=1
ChIJPzNRXY4R9YgRTE0PK9Hc5aY,"Roofer Near Me, LLC",,False,13,https://roofernearme.us/%3Futm_source%3Dgoogle%26utm_medium%3Dorganic%26utm_campaign%3Dgmb,"Roofer Near Me, LLC (Owner)",https://www.google.com/maps/contrib/106628447329768628192,https://lh5.googleusercontent.com/p/AF1QipPb8OoL74iDJiJaqXYBOi28KvCLkdOekkMhdK67=w614-h240-k-no,Roofing contractor,"Roofing contractor, Service establishment",5,7 AM-7 PM,Sunday,(404) 891-5180,,,"https://www.google.com/maps/place/Roofer+Near+Me,+LLC/data=!4m7!3m6!1s0x88f5118e5d51333f:0xa6e5dcd12b0f4d4c!8m2!3d33.9368925!4d-84.109176!16s%2Fg%2F11rfdtwb5g!19sChIJPzNRXY4R9YgRTE0PK9Hc5aY?authuser=0&hl=en&rclk=1"
ChIJUcE5ZgYF9YgRQdqfRLWj4F4,RoofClaim.com,,False,13,http://roofclaim.com/%3Futm_source%3Datlanta%26utm_medium%3Dgmb,RoofClaim.com (Owner),https://www.google.com/maps/contrib/101319385542716304493,https://lh5.googleusercontent.com/p/AF1QipOia_q49nbog4WhvImKLf9mkcjU_a0fgy3QDY91=w408-h302-k-no,Roofing contractor,Roofing contractor,4.7,9 AM-5 PM,"Saturday, Sunday",(404) 947-7746,"RoofClaim.com, 1375 Peachtree St NE Suite 310, Atlanta, GA 30309",,https://www.google.com/maps/place/RoofClaim.com/data=!4m7!3m6!1s0x88f505066639c151:0x5ee0a3b5449fda41!8m2!3d33.7924324!4d-84.385621!16s%2Fg%2F11rr31b6vr!19sChIJUcE5ZgYF9YgRQdqfRLWj4F4?authuser=0&hl=en&rclk=1
ChIJ1-Ziopb79IgRUt77W50b-nY,Georgia elite roofing & exteriors,,False,12,https://www.georgiaeliteroof.com/,Georgia elite roofing & exteriors (Owner),,https://lh5.googleusercontent.com/p/AF1QipNBN4P4rt0RtiT7J58x1GSYXzRMRG3Jjsl4zN8l=w408-h306-k-no,Roofing contractor,"Roofing contractor, Contractor",5,10 AM-7 PM,Sunday,(470) 318-7523,"Georgia elite roofing & exteriors, 6722 GA-85 Suite 11, Riverdale, GA 30274",,https://www.google.com/maps/place/Georgia+elite+roofing+%26+exteriors/data=!4m7!3m6!1s0x88f4fb96a262e6d7:0x76fa1b9d5bfbde52!8m2!3d33.5713469!4d-84.4122089!16s%2Fg%2F11kjztptl0!19sChIJ1-Ziopb79IgRUt77W50b-nY?authuser=0&hl=en&rclk=1
ChIJAQA0SmPk9IgR3utv_ZZVXbw,Southern Construction & Roofing,,False,12,https://www.scratlanta.com/,Southern Construction & Roofing (Owner),https://www.google.com/maps/contrib/115470342420806753115,https://lh5.googleusercontent.com/p/AF1QipNPVxo0IzRePcBHmUvoNvEGHkCbyotDHnhVpAb2=w408-h544-k-no,Roofing contractor,"Roofing contractor, Service establishment, Gutter cleaning service, Painting, Pressure washing service, Siding contractor",5,8 AM-6 PM,Sunday,(470) 794-0794,,"financing, insurance",https://www.google.com/maps/place/Southern+Construction+%26+Roofing/data=!4m7!3m6!1s0x88f4e4634a340001:0xbc5d5596fd6febde!8m2!3d34.368967!4d-87.028113!16s%2Fg%2F11h5q8pp55!19sChIJAQA0SmPk9IgR3utv_ZZVXbw?authuser=0&hl=en&rclk=1
